course,point,name,instructor,Department,time,realTime,Classroom,Typeofcredit,LectureLanguage,Eligible,Informationofalteration,Note
255033011,3,總體經濟分析,王智賢 ,財政碩一財政碩二,三D56 ,wed13-16,綜合270109,必,中文,否,異動資訊Information of alteration:N/A,備註Note:公經組必修
255031011,3,個體經濟分析,翁堃嵐 ,財政碩一財政碩二,二234 ,tue09-12,綜合270313,必,中文,否,異動資訊Information of alteration:N/A,備註Note:N/A
357019001,3,財務管理個案研究,吳啟銘 ,財管碩二 ,四234 ,thu09-12,商館260302,必,中文,否,異動資訊Information of alteration:N/A,備註Note:限財管所學生
357036001,1,財務學術研討（二）,陳明吉 ,財管博二 ,未定或彈性,N/A,,必,中文,否,異動資訊Information of alteration:N/A,備註Note:N/A
357013001,3,計量經濟學 ,盧敬植 ,財管碩一 ,二567 ,tue14-17,商館260301,必,中文,否,異動資訊Information of alteration:N/A,備註Note:限40人，不加簽。
357041001,3,衍生性金融商品,岳夢蘭 ,財管碩一 ,四234 ,thu09-12,商館260301,必,中文,否,異動資訊Information of alteration:N/A,備註Note:限40人，不加簽。
357907001,3,創業投資管理 ,林烱垚 ,財管碩一財管碩二,四EFG ,thu18-21,商館260313,選,中文,否,異動資訊Information of alteration:N/A,備註Note:N/A
357042001,3,財務理論研討（一）：離散時間模式,盧敬植 ,財管博一 ,四567 ,thu14-17,專案研究室 ,必,英文,否,異動資訊Information of alteration:N/A,備註Note:英語授課，限5人，不加簽。
357885001,3,財務工程研討,岳夢蘭 ,財管博二 ,四567 ,thu14-17,,選,中文,否,異動資訊Information of alteration:停開於2020/07/17;,備註Note:N/A
357889001,3,壽險經營管理實務講座,蔡政憲 ,財管碩一 ,二D56 ,tue13-16,逸仙050101,選,中文,否,異動資訊Information of alteration:N/A,備註Note:N/A
357028001,3,財務理論與政策 ,陳嬿如 ,財管碩一 ,四567 ,thu14-17,商館260302,必,中文,否,異動資訊Information of alteration:N/A,備註Note:N/A
357035001,1,財務學術研討（一）,陳明吉 ,財管博一 ,未定或彈性,N/A,,必,中文,否,異動資訊Information of alteration:N/A,備註Note:N/A
357946001,3,投資銀行 ,詳備註 ,財管碩一財管碩二,三D56 ,wed13-16,商館260311,選,中文,否,異動資訊Information of alteration:N/A,備註Note:N/A
357880001,3,不動產投資與財務,陳明吉 ,財管碩一 ,三567 ,wed14-17,商館260301,選,中文,否,異動資訊Information of alteration:N/A,備註Note:N/A
507050001,3,韓文寫作,李賢周 ,韓文三,四234 ,thu09-12,道藩320112,必,韓文/Korean ,否,異動資訊Information of alteration:N/A,備註Note:單號修讀
507049011,3,韓語語法與應用,陳冠超 ,韓文二,四234 ,thu09-12,綜合270204,必,中文,否,異動資訊Information of alteration:N/A,備註Note:雙號修讀
507048001,3,韓語口說訓練（三）,陳冠超 ,韓文三,三D56 ,wed13-16,資訊140308,必,中文,否,異動資訊Information of alteration:N/A,備註Note:單號修讀
010125011,2,韓語語法（１）,彭玲林 ,韓文系,一56,mon14-16,研究250419,必,中文,否,異動資訊Information of alteration:N/A,備註Note:N/A
010122001,3,初級韓國語 ,彭玲林 ,韓文系,二EFG ,tue18-21,研究250303,必,中文,否,異動資訊Information of alteration:N/A,備註Note:N/A
010923001,3,高級韓國語,彭玲林 ,韓文系,一EFG ,mon18-21,研究250102,選,中文,否,異動資訊Information of alteration:N/A,備註Note:N/A
507029001,2,實用韓國語 ,李賢周 ,韓文四,二34,tue10-12,道藩320113,必,韓文/Korean ,否,異動資訊Information of alteration:N/A,備註Note:N/A
507047001,3,韓語口說訓練（二）,李荷娜 ,韓文二,二D56 ,tue13-16,道藩320112,必,韓文/Korean ,否,異動資訊Information of alteration:N/A,備註Note:單號修讀
507913001,2,韓國文化概論 ,李荷娜 ,韓文二,四56,thu14-16,道藩320112,選,韓文/Korean ,否,異動資訊Information of alteration:N/A,備註Note:N/A
010122031,3,初級韓國語,羅際任 ,韓文系,三EFG ,wed18-21,研究250101,必,中文,否,異動資訊Information of alteration:N/A,備註Note:N/A
010123001,3,中級韓國語 ,崔峼熲 ,韓文系,三EFG ,wed18-21,研究250307,必,韓文/Korean ,否,異動資訊Information of alteration:N/A,備註Note:N/A
507046001,3,韓語口說訓練（一）,蔡連康 ,韓文一,四D56 ,thu13-16,資訊140207,必,中文,否,異動資訊Information of alteration:N/A,備註Note:單號修讀
010122011,3,初級韓國語 ,羅際任 ,韓文系,四234 ,thu09-12,資訊140308,必,中文,否,異動資訊Information of alteration:N/A,備註Note:N/A
010922001,3,韓語口說訓練（一）,崔峼熲 ,韓文系,二EFG ,tue18-21,研究250102,選,韓文/Korean ,否,異動資訊Information of alteration:N/A,備註Note:N/A
507843001,2,韓國政治與外交,陳慶智 ,韓文三,一D5,mon13-15,道藩320212,選,韓文/Korean ,否,異動資訊Information of alteration:N/A,備註Note:韓國外國語大學遠距
507894001,3,韓國俗諺與民俗 ,陳慶智 ,韓文二,三D56 ,wed13-16,學思040301,選,中文,否,異動資訊Information of alteration:N/A,備註Note:N/A
507049001,3,韓語語法與應用,朴炳善 ,韓文二,四234 ,thu09-12,資訊140207,必,韓文/Korean ,否,異動資訊Information of alteration:N/A,備註Note:單號修讀
507916001,3,韓國影劇欣賞 ,曾天富 ,韓文三,二D56 ,tue13-16,百年330107,選,中文,否,異動資訊Information of alteration:N/A,備註Note:N/A
507046011,3,韓語口說訓練（一）,林侑毅 ,韓文一,四D56 ,thu13-16,道藩320314,必,中文,否,異動資訊Information of alteration:N/A,備註Note:雙號修讀
507050011,3,韓文寫作,李荷娜 ,韓文三,四234 ,thu09-12,道藩320119,必,韓文/Korean ,否,異動資訊Information of alteration:N/A,備註Note:雙號修讀
507048011,3,韓語口說訓練（三）,李賢周 ,韓文三,三D56 ,wed13-16,研究250307,必,韓文/Korean ,否,異動資訊Information of alteration:N/A,備註Note:雙號修讀
507028001,3,高級韓國語 ,李荷娜 ,韓文三,三234 ,wed09-12,道藩320112,必,韓文/Korean ,否,異動資訊Information of alteration:N/A,備註Note:N/A
010125001,2,韓語語法（１） ,鄭乃瑋 ,韓文系,四FG,thu19-21,研究250101,必,中文,否,異動資訊Information of alteration:N/A,備註Note:N/A
507844001,2,韓國文化研究,郭秋雯 ,韓文一,三67,wed15-17,道藩320212,選,英文,否,異動資訊Information of alteration:N/A,備註Note:韓國外國語大學遠距
507027001,3,中級韓國語 ,林侑毅 ,韓文二,二234 ,tue09-12,道藩320111,必,中文,否,異動資訊Information of alteration:N/A,備註Note:N/A
010123011,3,中級韓國語,羅際任 ,韓文系,四D56 ,thu13-16,資訊140308,必,中文,否,異動資訊Information of alteration:N/A,備註Note:N/A
507047011,3,韓語口說訓練（二）,李賢周 ,韓文二,二D56 ,tue13-16,道藩320315,必,韓文/Korean ,否,異動資訊Information of alteration:N/A,備註Note:雙號修讀
507859001,3,韓國轉型正義電影評析,朱立熙 ,韓文二韓文三韓文四 ,三EFG ,wed18-21,研究250103,選,中文,否,異動資訊Information of alteration:N/A,備註Note:N/A
010123021,3,中級韓國語,彭玲林 ,韓文系,二D56 ,tue13-16,資訊140301,必,中文,否,異動資訊Information of alteration:N/A,備註Note:N/A
507026001,3,初級韓國語,陳慶智 ,韓文一,二D56 ,tue13-16,道藩320119,必,中文,否,異動資訊Information of alteration:N/A,備註Note:N/A
507841001,2,韓國近代史,朱立熙 ,韓文一,三78,wed16-18,研究250101,選,中文,否,異動資訊Information of alteration:N/A,備註Note:N/A
507891001,2,生活韓國語 ,李賢周 ,韓文二,三34,wed10-12,道藩320224,選,韓文/Korean ,否,異動資訊Information of alteration:N/A,備註Note:N/A
010122021,3,初級韓國語,李榮敬 ,韓文系,五D56 ,fri13-16,研究250419,必,中文,否,異動資訊Information of alteration:N/A,備註Note:N/A
354790001,3,類別資料分析 ,江振東 ,統計碩一統計博一統計碩二統計博二,二D56 ,tue13-16,研究250301,選,中文,否,異動資訊Information of alteration:N/A,備註Note:N/A
354715001,1,書報討論 ,鄭天澤 ,統計博一 ,三1 ,wed08-09,教室洽系所 ,選,英文,否,異動資訊Information of alteration:N/A,備註Note:不收外系
354770001,3,抽樣方法 ,鄭宇庭 ,統計碩一 ,三234 ,wed09-12,商館260101,選,中文,否,異動資訊Information of alteration:N/A,備註Note:N/A
354923001,3,應用貝氏方法,翁久幸 ,統計碩一統計博一統計碩二統計博二,四234 ,thu09-12,商館260304,選,中文,否,異動資訊Information of alteration:N/A,備註Note:N/A
354897001,3,臨床試驗統計實務,江振東 ,統計碩一統計碩二,四D56 ,thu13-16,商館260102,選,中文,否,異動資訊Information of alteration:N/A,備註Note:N/A
354818001,2,從資料學習,張源俊 ,統計碩一統計碩二,五34,fri10-12,商館260304,選,中文,否,異動資訊Information of alteration:N/A,備註Note:N/A
354749001,1,研究方法（二） ,鄭天澤 ,統計碩二 ,一5 ,mon14-15,逸仙050101,選,中文,否,異動資訊Information of alteration:N/A,備註Note:不收外系
354742001,3,高等品質管理 ,楊素芬 ,統計碩一統計博一統計碩二統計博二,二234 ,tue09-12,商館260304,選,中文,否,異動資訊Information of alteration:N/A,備註Note:N/A
354719001,1,研究方法（一） ,鄭天澤 ,統計碩一 ,一D ,mon13-14,逸仙050101,選,中文,否,異動資訊Information of alteration:N/A,備註Note:不收外系
354001001,3,高等數理統計 ,陳麗霞 ,統計碩一 ,五234 ,fri09-12,商館260101,必,中文,否,異動資訊Information of alteration:N/A,備註Note:N/A
354745001,3,應用迴歸分析 ,鄭宗記 ,統計碩一 ,四D56 ,thu13-16,商館260101,選,中文,否,異動資訊Information of alteration:N/A,備註Note:N/A
354921001,3,巨量資料與統計分析,余清祥 ,統計碩一統計博一統計碩二統計博二,二234 ,tue09-12,商館260102,選,中文,否,異動資訊Information of alteration:N/A,備註Note:N/A
354712001,3,無母數函數估計 ,黃子銘、黃佳慧 ,統計碩一統計博一統計碩二統計博二,三234 ,wed09-12,商館260304,選,中文,否,異動資訊Information of alteration:N/A,備註Note:N/A
354714001,3,統計諮詢 ,余清祥 ,統計博一統計碩二統計博二,三234 ,wed09-12,商館260310,選,中文,否,異動資訊Information of alteration:N/A,備註Note:不收外系; 碩士班一年級上學期不可修習本科目。
401116001,3,傳播學的想像,柯裕棻 ,新聞三,二567 ,tue14-17,大勇210401,必,中文,否,異動資訊Information of alteration:教室異動於2020/07/14;,備註Note:媒體與文化
401720001,3,內容產品與內容策略,李怡志 ,新聞四,一567 ,mon14-17,大勇210417,選,中文,否,異動資訊Information of alteration:教室異動於2020/07/14;,備註Note:新聞與資訊、媒體與文化
401749001,3,媒體創新與創業,俞國定 ,新聞四,二234 ,tue09-12,傳播310206,選,中文,否,異動資訊Information of alteration:教室異動於2020/07/14;,備註Note:新聞與資訊
401829001,3,報導文學 ,林元輝 ,新聞四,三567 ,wed14-17,傳播310431,選,中文,否,異動資訊Information of alteration:教室異動於2020/07/14;,備註Note:新聞與資訊；和傳播碩士班合開
401895001,3,影音新聞－電視,詹慶齡 ,新聞三,二D56 ,tue13-16,教室洽系所 ,選,中文,否,異動資訊Information of alteration:N/A,備註Note:新聞與資訊
401113001,3,新聞媒體實驗（一）,林怡潔 ,新聞三,三F五CD ,"wed19-20,fri12-14",教室洽系所 ,必,中文,否,異動資訊Information of alteration:N/A
401869001,3,國際傳播專題－區域傳播,馮建三 ,新聞三,三234 ,wed09-12,資訊140308,選,中文,否,異動資訊Information of alteration:N/A,備註Note:媒體與文化
401880001,3,進階採訪寫作－性別、階級、族群,方念萱 ,新聞三,三D56 ,wed13-16,傳播310206,選,中文,否,異動資訊Information of alteration:教室異動於2020/07/14;,備註Note:新聞與資訊、媒體與文化
401886001,3,設計專題－雜誌編輯,吳筱玫 ,新聞三,三234 ,wed09-12,大勇210401,選,中文,否,異動資訊Information of alteration:時間異動於2020/07/20;教室異動於2020/07/20;,備註Note:新聞與資訊
401769001,3,媒介管理與溝通 ,廖雲章 ,新聞四,五234 ,fri09-12,大勇210403,選,中文,否,異動資訊Information of alteration:教室異動於2020/07/14;,備註Note:新聞與資訊
401721001,3,進階採訪寫作-財經新聞,王淑美 ,新聞三,二234 ,tue09-12,大勇210402,選,中文,否,異動資訊Information of alteration:教室異動於2020/07/14;,備註Note:新聞與資訊
401737001,1,專業實習-機構實習（B）,康庭瑜 ,新聞四,未定或彈性,N/A,,選,中文,否,異動資訊Information of alteration:N/A,備註Note:詳情請洽開課單位
504901001,3,捷語會話（二）,蓋伯特 ,斯語三甲斯語三乙,一D56 ,mon13-16,道藩320112,選,英文,否,異動資訊Information of alteration:N/A,備註Note:N/A
504059001,2,進階俄語：文化,江杰翰 ,斯語四甲斯語四乙,四34,thu10-12,道藩320111,群,中文,否,異動資訊Information of alteration:N/A,備註Note:N/A
504889001,2,捷克文化概論,蓋伯特 ,斯語一甲斯語一乙,四78,thu16-18,研究250302,選,英文,否,異動資訊Information of alteration:N/A,備註Note:N/A
504927001,3,波蘭文（二） ,羅百德 ,斯語三甲斯語三乙,四567 ,thu14-17,教室洽系所 ,選,英文,否,異動資訊Information of alteration:N/A,備註Note:N/A
044022001,2,俄國文化與社會 ,彭桂英 ,斯語系,一78,mon16-18,研究250101,群,中文,否,異動資訊Information of alteration:N/A,備註Note:第一次及加退選前缺課者，請勿選修。
504047011,2,應用俄語寫作,薩承科 ,斯語四甲斯語四乙,五34,fri10-12,道藩320315,必,俄文/Russian,否,異動資訊Information of alteration:N/A,備註Note:N/A
504031021,3,中級俄語,柯瓊鎣 ,斯語二甲斯語二乙,一12三1 ,"mon08-10,wed08-09",道藩320218,必,中文,否,異動資訊Information of alteration:N/A
504054011,2,初級俄語會話,亞榴申娜,斯語一甲斯語一乙,三34五34,"wed10-12,fri10-12",道藩320314,必,俄文/Russian,否,異動資訊Information of alteration:N/A
504056021,1,進階俄語會話,瓦列格夫,斯語三甲斯語三乙,五12,fri08-10,道藩320113,必,俄文/Russian,否,異動資訊Information of alteration:N/A,備註Note:N/A
504838001,3,俄語（一） ,江杰翰 ,斯語一甲斯語一乙,二234 ,tue09-12,道藩320216,選,中文,否,異動資訊Information of alteration:N/A,備註Note:本系生不得選修。本科目與外文中心合開。
504047001,2,應用俄語寫作,捷米多夫,斯語四甲斯語四乙,五34,fri10-12,道藩320218,必,俄文/Russian,否,異動資訊Information of alteration:N/A,備註Note:N/A
504054001,2,初級俄語會話,薩承科 ,斯語一甲斯語一乙,二12四12,"tue08-10,thu08-10",道藩320314,必,俄文/Russian,否,異動資訊Information of alteration:N/A
504906001,2,俄羅斯詩歌選讀,鄢定嘉 ,斯語三甲斯語三乙,三34,wed10-12,道藩320218,選,中文,否,異動資訊Information of alteration:N/A,備註Note:N/A
504021011,3,初級俄語,江慧婉 ,斯語一甲斯語一乙,一12二4 ,"mon08-10,tue11-12",研究250419研究250424,必,中文,否,異動資訊Information of alteration:N/A
504820001,2,中級俄語口說訓練（一）,葉相林 ,斯語二甲斯語二乙,四34,thu10-12,道藩320113,選,中文,否,異動資訊Information of alteration:N/A,備註Note:N/A
504804001,2,進階俄語視聽訓練（一）,鄢定嘉 ,斯語三甲斯語三乙,一CD,mon12-14,語視七室,選,中文,否,異動資訊Information of alteration:N/A,備註Note:N/A
504032011,3,中級俄語語法,江慧婉 ,斯語二甲斯語二乙,一C三34 ,"mon12-13,wed10-12",研究250419,必,中文,否,異動資訊Information of alteration:N/A
504057001,1,高階俄語會話,莉托斯卡,斯語四甲斯語四乙,三12,wed08-10,道藩320316,必,俄文/Russian,否,異動資訊Information of alteration:N/A,備註Note:N/A
